sim_time,veh_id,type,edge,lane,lane_pos,x,y,speed,accel,angle,route_id,leader_id,gap_to_leader
25.6,veh_26,car,S2N_A2,S2N_A2_0,71.64,601.6,328.36,8.219,0.228,180.0,north2west,veh_21,8.594
25.6,veh_27,car,A5_A4,A5_A4_1,122.57,1377.43,195.5,12.364,0.21,270.0,west_main,veh_22,36.119
25.6,veh_28,car,A5_A4,A5_A4_0,118.91,1381.09,192.5,13.036,0.178,270.0,west_main,veh_11,120.626
25.6,veh_29,truck,S2S_A2,S2S_A2_0,84.45,598.4,84.45,9.56,0.021,0.0,south2east,veh_5,110.92
25.6,veh_3,car,A4_A5,A4_A5_0,27.0,1234.2,207.5,9.875,1.242,90.0,north4east,,
25.6,veh_30,mtw,S2S_A2,S2S_A2_0,64.49,598.4,64.49,9.133,-0.461,0.0,south2east,veh_29,9.46
25.6,veh_31,car,A5_A4,A5_A4_2,108.11,1391.89,198.5,14.904,-0.325,270.0,west_main,veh_2,807.637
25.6,veh_32,car,S4S_A4,S4S_A4_0,63.67,1198.4,63.67,9.148,-0.425,0.0,south4north,veh_16,56.712
25.6,veh_33,mtw,S2S_A2,S2S_A2_0,50.49,598.4,50.49,9.231,-0.252,0.0,south2east,veh_30,9.296
25.6,veh_34,auto,S4N_A4,S4N_A4_0,62.44,1201.6,337.56,11.525,0.538,180.0,north4east,veh_25,36.518
25.6,veh_35,mtw,S4S_A4,S4S_A4_0,46.89,1198.4,46.89,9.283,-0.321,0.0,south4north,veh_32,9.771
25.6,veh_36,bike,S2S_A2,S2S_A2_0,24.36,598.4,24.36,5.89,0.055,0.0,south2east,veh_33,23.433
25.6,veh_37,mtw,A5_A4,A5_A4_2,49.52,1450.48,198.5,14.893,1.415,270.0,west_main,veh_31,51.591
25.6,veh_38,mtw,S4N_A4,S4N_A4_0,32.4,1201.6,367.6,9.896,-1.359,180.0,north4east,veh_34,24.541
25.6,veh_39,mtw,S4N_A4,S4N_A4_0,19.8,1201.6,380.2,9.321,0.805,180.0,north4east,veh_38,7.898
25.6,veh_4,car,A4_A5,A4_A5_0,7.23,1214.43,207.5,7.838,1.161,90.0,north4east,veh_3,12.763
25.6,veh_40,car,S2N_A2,S2N_A2_0,23.36,601.6,376.64,11.666,-0.073,180.0,north2west,veh_26,41.28
25.6,veh_41,car,S2S_A2,S2S_A2_0,11.46,598.4,11.46,6.756,-0.327,0.0,south2east,veh_36,8.604
25.6,veh_42,car,A5_A4,A5_A4_2,9.97,1490.03,198.5,13.451,0.329,270.0,west_main,veh_37,34.852
25.6,veh_5,bus,A2_A3,A2_A3_2,3.86,611.06,201.5,7.726,0.729,69.64,south2east,,
25.6,veh_6,bus,S4N_A4,S4N_A4_0,181.77,1201.6,218.23,4.73,-2.0,180.0,north4east,veh_4,14.413
25.6,veh_7,car,S4N_A4,S4N_A4_0,160.26,1201.6,239.74,5.785,-1.477,180.0,north4east,veh_6,7.007
25.6,veh_8,truck,S2N_A2,S2N_A2_0,186.69,601.6,213.31,4.734,0.8,180.0,north2west,veh_2,27.768
25.6,veh_9,car,:A1_3,:A1_3_0,2.65,301.12,207.53,12.177,-2.949,95.96,east_main,veh_1,51.748
25.8,veh_1,car,A1_A2,A1_A2_0,60.69,362.19,207.5,11.59,-0.284,90.0,east_main,veh_4,846.956
25.8,veh_10,mtw,S2N_A2,S2N_A2_0,168.97,601.6,231.03,6.288,0.299,180.0,north2west,veh_8,8.184
25.8,veh_11,auto,A5_A4,A5_A4_0,247.62,1252.38,192.5,12.915,0.854,270.0,west_main,veh_13,15.329
25.8,veh_12,car,S4S_A4,S4S_A4_0,160.65,1198.4,160.65,8.528,-0.155,0.0,south4north,,
25.8,veh_13,car,A5_A4,A5_A4_0,269.95,1230.05,192.5,14.831,-0.794,270.0,west_main,,
25.8,veh_14,mtw,A0_A1,A0_A1_0,270.05,270.05,208.0,15.327,0.357,90.0,east_main,veh_9,26.421
25.8,veh_15,car,S4S_A4,S4S_A4_0,144.8,1198.4,144.8,8.555,0.346,0.0,south4north,veh_12,8.848
25.8,veh_16,car,S4S_A4,S4S_A4_0,129.06,1198.4,129.06,8.391,-0.219,0.0,south4north,veh_15,8.744
25.8,veh_17,truck,S2N_A2,S2N_A2_0,147.73,601.6,252.27,7.521,-0.53,180.0,north2west,veh_10,16.544
25.8,veh_18,car,S2N_A2,S2N_A2_0,128.66,601.6,271.34,7.753,-0.622,180.0,north2west,veh_17,8.564
25.8,veh_19,truck,S2N_A2,S2N_A2_0,107.73,601.6,292.27,8.034,-0.289,180.0,north2west,veh_18,13.931
25.8,veh_2,auto,A2_A1,A2_A1_2,15.9,576.9,198.5,9.737,0.669,270.0,north2west,,
25.8,veh_20,mtw,A5_A4,A5_A4_1,194.75,1305.25,195.5,14.048,-0.084,270.0,west_main,,
25.8,veh_21,car,S2N_A2,S2N_A2_0,88.85,601.6,311.15,8.08,-0.57,180.0,north2west,veh_19,8.378
25.8,veh_22,car,A5_A4,A5_A4_1,168.46,1331.54,195.5,13.88,0.637,270.0,west_main,veh_20,21.586
25.8,veh_23,car,A0_A1,A0_A1_0,180.57,180.57,208.0,14.824,-0.747,90.0,east_main,veh_14,84.778
25.8,veh_24,mtw,A0_A1,A0_A1_1,162.46,162.46,204.8,14.863,-1.328,90.0,east_main,,
25.8,veh_25,mtw,S4N_A4,S4N_A4_0,105.54,1201.6,294.46,9.431,-1.358,180.0,north4east,veh_7,48.807
25.8,veh_26,car,S2N_A2,S2N_A2_0,73.3,601.6,326.7,8.261,0.212,180.0,north2west,veh_21,8.558
25.8,veh_27,car,A5_A4,A5_A4_1,125.02,1374.98,195.5,12.287,-0.383,270.0,west_main,veh_22,36.437
25.8,veh_28,car,A5_A4,A5_A4_0,121.52,1378.48,192.5,13.014,-0.113,270.0,west_main,veh_11,120.606
25.8,veh_29,truck,S2S_A2,S2S_A2_0,86.36,598.4,86.36,9.562,0.011,0.0,south2east,veh_5,110.592
25.8,veh_3,car,A4_A5,A4_A5_0,29.02,1236.22,207.5,10.103,1.138,90.0,north4east,,
25.8,veh_30,mtw,S2S_A2,S2S_A2_0,66.37,598.4,66.37,9.411,1.392,0.0,south2east,veh_29,9.491
25.8,veh_31,car,A5_A4,A5_A4_2,111.1,1388.9,198.5,14.935,0.156,270.0,west_main,veh_8,767.347
25.8,veh_32,car,S4S_A4,S4S_A4_0,65.5,1198.4,65.5,9.159,0.053,0.0,south4north,veh_16,56.558
25.8,veh_33,mtw,S2S_A2,S2S_A2_0,52.27,598.4,52.27,8.889,-1.713,0.0,south2east,veh_30,9.401
25.8,veh_34,auto,S4N_A4,S4N_A4_0,64.7,1201.6,335.3,11.294,-1.152,180.0,north4east,veh_25,36.145
25.8,veh_35,mtw,S4S_A4,S4S_A4_0,48.72,1198.4,48.72,9.107,-0.883,0.0,south4north,veh_32,9.782
25.8,veh_36,bike,S2S_A2,S2S_A2_0,25.54,598.4,25.54,5.88,-0.052,0.0,south2east,veh_33,24.035
25.8,veh_37,mtw,A5_A4,A5_A4_2,52.43,1447.57,198.5,14.576,-1.585,270.0,west_main,veh_31,51.663
25.8,veh_38,mtw,S4N_A4,S4N_A4_0,34.41,1201.6,365.59,10.047,0.756,180.0,north4east,veh_34,24.791
25.8,veh_39,mtw,S4N_A4,S4N_A4_0,21.58,1201.6,378.42,8.932,-1.945,180.0,north4east,veh_38,8.121
25.8,veh_4,car,A4_A5,A4_A5_0,8.85,1216.05,207.5,8.054,1.081,90.0,north4east,veh_3,13.173
25.8,veh_40,car,S2N_A2,S2N_A2_0,25.7,601.6,374.3,11.669,0.015,180.0,north2west,veh_26,40.599
25.8,veh_41,car,S2S_A2,S2S_A2_0,12.8,598.4,12.8,6.716,-0.2,0.0,south2east,veh_36,8.437
25.8,veh_42,car,A5_A4,A5_A4_2,12.64,1487.36,198.5,13.376,-0.373,270.0,west_main,veh_37,35.092
25.8,veh_43,car,A5_A4,A5_A4_1,4.6,1495.4,195.5,15.0,0.0,270.0,west_main,veh_27,113.423
25.8,veh_5,bus,A2_A3,A2_A3_2,5.45,612.65,201.5,7.925,0.995,76.22,south2east,,
25.8,veh_6,bus,S4N_A4,S4N_A4_0,182.64,1201.6,217.36,4.33,-2.0,180.0,north4east,veh_4,15.158
25.8,veh_7,car,S4N_A4,S4N_A4_0,161.35,1201.6,238.65,5.423,-1.813,180.0,north4east,veh_6,6.788
25.8,veh_8,truck,:A2_12,:A2_12_0,0.66,601.54,212.35,4.829,0.479,180.41,north2west,veh_2,28.75
25.8,veh_9,car,A1_A2,A1_A2_0,1.94,303.44,207.5,11.577,-3.0,95.85,east_main,veh_1,51.75
26.0,veh_1,car,A1_A2,A1_A2_0,63.02,364.52,207.5,11.672,0.409,90.0,east_main,veh_4,846.277
26.0,veh_10,mtw,S2N_A2,S2N_A2_0,170.19,601.6,229.81,6.094,-0.972,180.0,north2west,veh_8,7.953
26.0,veh_11,auto,A5_A4,A5_A4_0,250.22,1249.78,192.5,12.98,0.325,270.0,west_main,veh_13,15.702
26.0,veh_12,car,S4S_A4,S4S_A4_0,162.33,1198.4,162.33,8.427,-0.506,0.0,south4north,,
26.0,veh_13,car,A5_A4,A5_A4_0,272.92,1227.08,192.5,14.841,0.051,270.0,west_main,,
26.0,veh_14,mtw,A0_A1,A0_A1_0,273.02,273.02,208.0,14.846,-2.405,90.0,east_main,veh_9,25.76
26.0,veh_15,car,S4S_A4,S4S_A4_0,146.49,1198.4,146.49,8.47,-0.427,0.0,south4north,veh_12,8.839
26.0,veh_16,car,S4S_A4,S4S_A4_0,130.75,1198.4,130.75,8.472,0.406,0.0,south4north,veh_15,8.743
26.0,veh_17,truck,S2N_A2,S2N_A2_0,149.22,601.6,250.78,7.447,-0.371,180.0,north2west,veh_10,16.273
26.0,veh_18,car,S2N_A2,S2N_A2_0,130.2,601.6,269.8,7.674,-0.396,180.0,north2west,veh_17,8.518
26.0,veh_19,truck,S2N_A2,S2N_A2_0,109.33,601.6,290.67,7.965,-0.344,180.0,north2west,veh_18,13.873
26.0,veh_2,auto,A2_A1,A2_A1_2,17.89,574.91,198.5,9.977,1.203,270.0,north2west,,
26.0,veh_20,mtw,A5_A4,A5_A4_1,197.56,1302.44,195.5,14.082,0.17,270.0,west_main,,
26.0,veh_21,car,S2N_A2,S2N_A2_0,90.45,601.6,309.55,7.979,-0.505,180.0,north2west,veh_19,8.375
26.0,veh_22,car,A5_A4,A5_A4_1,171.21,1328.79,195.5,13.748,-0.661,270.0,west_main,veh_20,21.653
26.0,veh_23,car,A0_A1,A0_A1_0,183.55,183.55,208.0,14.911,0.437,90.0,east_main,veh_14,84.765
26.0,veh_24,mtw,A0_A1,A0_A1_1,165.49,165.49,204.8,15.151,1.443,90.0,east_main,,
26.0,veh_25,mtw,S4N_A4,S4N_A4_0,107.47,1201.6,292.53,9.634,1.015,180.0,north4east,veh_7,47.91
26.0,veh_26,car,S2N_A2,S2N_A2_0,74.94,601.6,325.06,8.199,-0.309,180.0,north2west,veh_21,8.514
26.0,veh_27,car,A5_A4,A5_A4_1,127.5,1372.5,195.5,12.378,0.452,270.0,west_main,veh_22,36.711
26.0,veh_28,car,A5_A4,A5_A4_0,124.11,1375.89,192.5,12.94,-0.367,270.0,west_main,veh_11,120.614
26.0,veh_29,truck,S2S_A2,S2S_A2_0,88.27,598.4,88.27,9.539,-0.118,0.0,south2east,veh_5,110.302
26.0,veh_3,car,A4_A5,A4_A5_0,31.09,1238.29,207.5,10.35,1.237,90.0,north4east,,
26.0,veh_30,mtw,S2S_A2,S2S_A2_0,68.21,598.4,68.21,9.202,-1.047,0.0,south2east,veh_29,9.558
26.0,veh_31,car,A5_A4,A5_A4_2,114.08,1385.92,198.5,14.915,-0.103,270.0,west_main,veh_8,765.352
26.0,veh_32,car,S4S_A4,S4S_A4_0,67.35,1198.4,67.35,9.276,0.586,0.0,south4north,veh_16,56.397
26.0,veh_33,mtw,S2S_A2,S2S_A2_0,54.13,598.4,54.13,9.288,1.998,0.0,south2east,veh_30,9.383
26.0,veh_34,auto,S4N_A4,S4N_A4_0,66.98,1201.6,333.02,11.424,0.648,180.0,north4east,veh_25,35.787
26.0,veh_35,mtw,S4S_A4,S4S_A4_0,50.55,1198.4,50.55,9.16,0.268,0.0,south4north,veh_32,9.805
26.0,veh_36,bike,S2S_A2,S2S_A2_0,26.71,598.4,26.71,5.842,-0.191,0.0,south2east,veh_33,24.724
26.0,veh_37,mtw,A5_A4,A5_A4_2,55.36,1444.64,198.5,14.609,0.164,270.0,west_main,veh_31,51.724
26.0,veh_38,mtw,S4N_A4,S4N_A4_0,36.39,1201.6,363.61,9.926,-0.602,180.0,north4east,veh_34,25.09
26.0,veh_39,mtw,S4N_A4,S4N_A4_0,23.44,1201.6,376.56,9.268,1.679,180.0,north4east,veh_38,8.253
26.0,veh_4,car,A4_A5,A4_A5_0,10.5,1217.7,207.5,8.28,1.128,90.0,north4east,veh_3,13.587
26.0,veh_40,car,S2N_A2,S2N_A2_0,28.05,601.6,371.95,11.748,0.397,180.0,north2west,veh_26,39.889
26.0,veh_41,car,S2S_A2,S2S_A2_0,14.13,598.4,14.13,6.63,-0.43,0.0,south2east,veh_36,8.279
26.0,veh_42,car,A5_A4,A5_A4_2,15.34,1484.66,198.5,13.498,0.609,270.0,west_main,veh_37,35.314
26.0,veh_43,car,A5_A4,A5_A4_1,7.59,1492.41,195.5,14.953,-0.236,270.0,west_main,veh_27,112.908
26.0,veh_5,bus,A2_A3,A2_A3_2,7.06,614.26,201.5,8.086,0.804,82.16,south2east,,
26.0,veh_6,bus,S4N_A4,S4N_A4_0,183.54,1201.6,216.46,4.53,1.0,180.0,north4east,veh_4,15.908
26.0,veh_7,car,S4N_A4,S4N_A4_0,162.38,1201.6,237.62,5.15,-1.363,180.0,north4east,veh_6,6.664
26.0,veh_8,truck,:A2_12,:A2_12_0,1.64,601.46,211.36,4.938,0.541,181.02,north2west,veh_2,29.758
26.0,veh_9,car,A1_A2,A1_A2_0,4.25,305.75,207.5,11.539,-0.191,90.29,east_main,veh_1,51.777
26.2,veh_1,car,A1_A2,A1_A2_0,65.35,366.85,207.5,11.612,-0.302,90.0,east_main,veh_4,845.664
26.2,veh_10,mtw,S2N_A2,S2N_A2_0,171.42,601.6,228.58,6.156,0.31,180.0,north2west,veh_8,7.733
26.2,veh_11,auto,A5_A4,A5_A4_0,252.78,1247.22,192.5,12.822,-0.79,270.0,west_main,veh_13,16.122
26.2,veh_12,car,S4S_A4,S4S_A4_0,164.02,1198.4,164.02,8.429,0.009,0.0,south4north,,
26.2,veh_13,car,A5_A4,A5_A4_0,275.91,1224.09,192.5,14.924,0.413,270.0,west_main,,
26.2,veh_14,mtw,A0_A1,A0_A1_0,275.93,275.93,208.0,14.567,-1.393,90.0,east_main,veh_9,25.159
26.2,veh_15,car,S4S_A4,S4S_A4_0,148.18,1198.4,148.18,8.408,-0.307,0.0,south4north,veh_12,8.843
26.2,veh_16,car,S4S_A4,S4S_A4_0,132.43,1198.4,132.43,8.376,-0.481,0.0,south4north,veh_15,8.75
26.2,veh_17,truck,S2N_A2,S2N_A2_0,150.69,601.6,249.31,7.362,-0.425,180.0,north2west,veh_10,16.032
26.2,veh_18,car,S2N_A2,S2N_A2_0,131.75,601.6,268.25,7.752,0.392,180.0,north2west,veh_17,8.44
26.2,veh_19,truck,S2N_A2,S2N_A2_0,110.91,601.6,289.09,7.932,-0.167,180.0,north2west,veh_18,13.837
26.2,veh_2,auto,A2_A1,A2_A1_2,19.92,572.88,198.5,10.13,0.761,270.0,north2west,,
26.2,veh_20,mtw,A5_A4,A5_A4_1,200.35,1299.65,195.5,13.944,-0.686,270.0,west_main,,
26.2,veh_21,car,S2N_A2,S2N_A2_0,92.06,601.6,307.94,8.045,0.33,180.0,north2west,veh_19,8.353
26.2,veh_22,car,A5_A4,A5_A4_1,173.98,1326.02,195.5,13.853,0.527,270.0,west_main,veh_20,21.671
26.2,veh_23,car,A0_A1,A0_A1_0,186.54,186.54,208.0,14.945,0.172,90.0,east_main,veh_14,84.69
26.2,veh_24,mtw,A0_A1,A0_A1_1,168.47,168.47,204.8,14.93,-1.104,90.0,east_main,,
26.2,veh_25,mtw,S4N_A4,S4N_A4_0,109.41,1201.6,290.59,9.724,0.445,180.0,north4east,veh_7,47.022
26.2,veh_26,car,S2N_A2,S2N_A2_0,76.56,601.6,323.44,8.116,-0.416,180.0,north2west,veh_21,8.5
26.2,veh_27,car,A5_A4,A5_A4_1,129.95,1370.05,195.5,12.258,-0.599,270.0,west_main,veh_22,37.03
26.2,veh_28,car,A5_A4,A5_A4_0,126.7,1373.3,192.5,12.949,0.043,270.0,west_main,veh_11,120.589
26.2,veh_29,truck,S2S_A2,S2S_A2_0,90.18,598.4,90.18,9.539,-0.0,0.0,south2east,veh_5,110.039
26.2,veh_3,car,A4_A5,A4_A5_0,33.19,1240.39,207.5,10.531,0.907,90.0,north4east,,
26.2,veh_30,mtw,S2S_A2,S2S_A2_0,70.07,598.4,70.07,9.296,0.47,0.0,south2east,veh_29,9.607
26.2,veh_31,car,A5_A4,A5_A4_2,117.05,1382.95,198.5,14.854,-0.305,270.0,west_main,veh_8,763.393
26.2,veh_32,car,S4S_A4,S4S_A4_0,69.21,1198.4,69.21,9.291,0.074,0.0,south4north,veh_16,56.214
26.2,veh_33,mtw,S2S_A2,S2S_A2_0,55.96,598.4,55.96,9.143,-0.724,0.0,south2east,veh_30,9.414
26.2,veh_34,auto,S4N_A4,S4N_A4_0,69.26,1201.6,330.74,11.412,-0.06,180.0,north4east,veh_25,35.45
26.2,veh_35,mtw,S4S_A4,S4S_A4_0,52.42,1198.4,52.42,9.371,1.056,0.0,south4north,veh_32,9.789
26.2,veh_36,bike,S2S_A2,S2S_A2_0,27.88,598.4,27.88,5.868,0.132,0.0,south2east,veh_33,25.379
26.2,veh_37,mtw,A5_A4,A5_A4_2,58.33,1441.67,198.5,14.87,1.304,270.0,west_main,veh_31,51.721
26.2,veh_38,mtw,S4N_A4,S4N_A4_0,38.43,1201.6,361.57,10.177,1.255,180.0,north4east,veh_34,25.337
26.2,veh_39,mtw,S4N_A4,S4N_A4_0,25.31,1201.6,374.69,9.346,0.388,180.0,north4east,veh_38,8.419
26.2,veh_4,car,A4_A5,A4_A5_0,12.21,1219.41,207.5,8.544,1.319,90.0,north4east,veh_3,13.984
26.2,veh_40,car,S2N_A2,S2N_A2_0,30.4,601.6,369.6,11.765,0.084,180.0,north2west,veh_26,39.159
26.2,veh_41,car,S2S_A2,S2S_A2_0,15.46,598.4,15.46,6.657,0.135,0.0,south2east,veh_36,8.122
26.2,veh_42,car,A5_A4,A5_A4_2,18.03,1481.97,198.5,13.431,-0.336,270.0,west_main,veh_37,35.602
26.2,veh_43,car,A5_A4,A5_A4_1,10.55,1489.45,195.5,14.821,-0.659,270.0,west_main,veh_27,112.395
26.2,veh_5,bus,A2_A3,A2_A3_2,8.71,615.91,201.5,8.225,0.694,86.36,south2east,,
26.2,veh_6,bus,S4N_A4,S4N_A4_0,184.49,1201.6,215.51,4.73,1.0,180.0,north4east,veh_4,16.671
26.2,veh_7,car,S4N_A4,S4N_A4_0,163.44,1201.6,236.56,5.286,0.678,180.0,north4east,veh_6,6.553
26.2,veh_8,truck,:A2_12,:A2_12_0,2.65,601.37,210.36,5.06,0.61,181.64,north2west,veh_2,30.772
26.2,veh_9,car,A1_A2,A1_A2_0,6.56,308.06,207.5,11.565,0.131,90.0,east_main,veh_1,51.786
26.4,veh_1,car,A1_A2,A1_A2_0,67.68,369.18,207.5,11.655,0.219,90.0,east_main,veh_4,845.09
26.4,veh_10,mtw,S2N_A2,S2N_A2_0,172.61,601.6,227.39,5.92,-1.178,180.0,north2west,veh_8,7.593
26.4,veh_11,auto,A5_A4,A5_A4_0,255.34,1244.66,192.5,12.778,-0.22,270.0,west_main,veh_13,16.545
26.4,veh_12,car,S4S_A4,S4S_A4_0,165.7,1198.4,165.7,8.406,-0.113,0.0,south4north,,
26.4,veh_13,car,A5_A4,A5_A4_0,278.88,1221.12,192.5,14.894,-0.148,270.0,west_main,,
26.4,veh_14,mtw,A0_A1,A0_A1_0,278.87,278.87,208.0,14.674,0.533,90.0,east_main,veh_9,24.514
26.4,veh_15,car,S4S_A4,S4S_A4_0,149.87,1198.4,149.87,8.47,0.308,0.0,south4north,veh_12,8.831
26.4,veh_16,car,S4S_A4,S4S_A4_0,134.11,1198.4,134.11,8.416,0.203,0.0,south4north,veh_15,8.761
26.4,veh_17,truck,S2N_A2,S2N_A2_0,152.15,601.6,247.85,7.325,-0.186,180.0,north2west,veh_10,15.751
26.4,veh_18,car,S2N_A2,S2N_A2_0,133.25,601.6,266.75,7.521,-1.156,180.0,north2west,veh_17,8.401
26.4,veh_19,truck,S2N_A2,S2N_A2_0,112.5,601.6,287.5,7.94,0.039,180.0,north2west,veh_18,13.753
26.4,veh_2,auto,A2_A1,A2_A1_2,21.95,570.85,198.5,10.191,0.309,270.0,north2west,,
26.4,veh_20,mtw,A5_A4,A5_A4_1,203.14,1296.86,195.5,13.939,-0.028,270.0,west_main,,
26.4,veh_21,car,S2N_A2,S2N_A2_0,93.66,601.6,306.34,8.025,-0.097,180.0,north2west,veh_19,8.336
26.4,veh_22,car,A5_A4,A5_A4_1,176.73,1323.27,195.5,13.773,-0.4,270.0,west_main,veh_20,21.704
26.4,veh_23,car,A0_A1,A0_A1_0,189.53,189.53,208.0,14.954,0.045,90.0,east_main,veh_14,84.633
26.4,veh_24,mtw,A0_A1,A0_A1_1,171.49,171.49,204.8,15.065,0.671,90.0,east_main,,
26.4,veh_25,mtw,S4N_A4,S4N_A4_0,111.36,1201.6,288.64,9.708,-0.077,180.0,north4east,veh_7,46.144
26.4,veh_26,car,S2N_A2,S2N_A2_0,78.16,601.6,321.84,8.024,-0.459,180.0,north2west,veh_21,8.5
26.4,veh_27,car,A5_A4,A5_A4_1,132.42,1367.58,195.5,12.349,0.457,270.0,west_main,veh_22,37.315
26.4,veh_28,car,A5_A4,A5_A4_0,129.3,1370.7,192.5,13.045,0.48,270.0,west_main,veh_11,120.535
26.4,veh_29,truck,S2S_A2,S2S_A2_0,92.09,598.4,92.09,9.575,0.184,0.0,south2east,veh_5,109.803
26.4,veh_3,car,A4_A5,A4_A5_0,35.35,1242.55,207.5,10.763,1.159,90.0,north4east,,
26.4,veh_30,mtw,S2S_A2,S2S_A2_0,71.92,598.4,71.92,9.214,-0.407,0.0,south2east,veh_29,9.679
26.4,veh_31,car,A5_A4,A5_A4_2,120.03,1379.97,198.5,14.896,0.213,270.0,west_main,veh_8,761.458
26.4,veh_32,car,S4S_A4,S4S_A4_0,71.05,1198.4,71.05,9.201,-0.447,0.0,south4north,veh_16,56.057
26.4,veh_33,mtw,S2S_A2,S2S_A2_0,57.76,598.4,57.76,8.998,-0.727,0.0,south2east,veh_30,9.457
26.4,veh_34,auto,S4N_A4,S4N_A4_0,71.55,1201.6,328.45,11.412,-0.001,180.0,north4east,veh_25,35.109
26.4,veh_35,mtw,S4S_A4,S4S_A4_0,54.29,1198.4,54.29,9.351,-0.103,0.0,south4north,veh_32,9.759
26.4,veh_36,bike,S2S_A2,S2S_A2_0,29.05,598.4,29.05,5.868,0.0,0.0,south2east,veh_33,26.005
26.4,veh_37,mtw,A5_A4,A5_A4_2,61.24,1438.76,198.5,14.573,-1.485,270.0,west_main,veh_31,51.786
26.4,veh_38,mtw,S4N_A4,S4N_A4_0,40.4,1201.6,359.6,9.849,-1.642,180.0,north4east,veh_34,25.65
26.4,veh_39,mtw,S4N_A4,S4N_A4_0,27.23,1201.6,372.77,9.625,1.398,180.0,north4east,veh_38,8.464
26.4,veh_4,car,A4_A5,A4_A5_0,13.97,1221.17,207.5,8.784,1.205,90.0,north4east,veh_3,14.38
26.4,veh_40,car,S2N_A2,S2N_A2_0,32.74,601.6,367.26,11.683,-0.411,180.0,north2west,veh_26,38.427
26.4,veh_41,car,S2S_A2,S2S_A2_0,16.77,598.4,16.77,6.566,-0.454,0.0,south2east,veh_36,7.982
26.4,veh_42,car,A5_A4,A5_A4_2,20.73,1479.27,198.5,13.488,0.287,270.0,west_main,veh_37,35.819
26.4,veh_43,car,A5_A4,A5_A4_1,13.54,1486.46,195.5,14.945,0.62,270.0,west_main,veh_27,111.876
26.4,veh_5,bus,A2_A3,A2_A3_2,10.39,617.59,201.5,8.397,0.862,88.22,south2east,,
26.4,veh_6,bus,S4N_A4,S4N_A4_0,185.48,1201.6,214.52,4.93,1.0,180.0,north4east,veh_4,17.442
26.4,veh_7,car,S4N_A4,S4N_A4_0,164.5,1201.6,235.5,5.318,0.164,180.0,north4east,veh_6,6.475
26.4,veh_8,truck,:A2_12,:A2_12_0,3.7,601.28,209.32,5.219,0.796,182.29,north2west,veh_2,31.766
26.4,veh_9,car,A1_A2,A1_A2_0,8.85,310.35,207.5,11.448,-0.587,90.0,east_main,veh_1,51.828
26.6,veh_1,car,A1_A2,A1_A2_0,70.01,371.51,207.5,11.662,0.036,90.0,east_main,veh_4,844.55
26.6,veh_10,mtw,S2N_A2,S2N_A2_0,173.85,601.6,226.15,6.231,1.554,180.0,north2west,veh_8,7.412
26.6,veh_11,auto,A5_A4,A5_A4_0,257.91,1242.09,192.5,12.873,0.475,270.0,west_main,veh_13,16.967
26.6,veh_12,car,S4S_A4,S4S_A4_0,167.39,1198.4,167.39,8.472,0.328,0.0,south4north,,
26.6,veh_13,car,A5_A4,A5_A4_0,281.88,1218.12,192.5,14.983,0.442,270.0,west_main,,
26.6,veh_14,mtw,A0_A1,A0_A1_0,281.78,281.78,208.0,14.556,-0.586,90.0,east_main,veh_9,23.908
26.6,veh_15,car,S4S_A4,S4S_A4_0,151.55,1198.4,151.55,8.408,-0.307,0.0,south4north,veh_12,8.843
26.6,veh_16,car,S4S_A4,S4S_A4_0,135.81,1198.4,135.81,8.495,0.395,0.0,south4north,veh_15,8.743
26.6,veh_17,truck,S2N_A2,S2N_A2_0,153.59,601.6,246.41,7.199,-0.627,180.0,north2west,veh_10,15.557
26.6,veh_18,car,S2N_A2,S2N_A2_0,134.75,601.6,265.25,7.501,-0.101,180.0,north2west,veh_17,8.341
26.6,veh_19,truck,S2N_A2,S2N_A2_0,114.06,601.6,285.94,7.817,-0.614,180.0,north2west,veh_18,13.69
26.6,veh_2,auto,A2_A1,A2_A1_2,24.03,568.77,198.5,10.354,0.813,270.0,north2west,,
26.6,veh_20,mtw,A5_A4,A5_A4_1,205.92,1294.08,195.5,13.914,-0.124,270.0,west_main,,
26.6,veh_21,car,S2N_A2,S2N_A2_0,95.27,601.6,304.73,8.022,-0.015,180.0,north2west,veh_19,8.294
26.6,veh_22,car,A5_A4,A5_A4_1,179.5,1320.5,195.5,13.844,0.355,270.0,west_main,veh_20,21.718
26.6,veh_23,car,A0_A1,A0_A1_0,192.53,192.53,208.0,14.975,0.103,90.0,east_main,veh_14,84.55
26.6,veh_24,mtw,A0_A1,A0_A1_1,174.47,174.47,204.8,14.944,-0.604,90.0,east_main,,
26.6,veh_25,mtw,S4N_A4,S4N_A4_0,113.3,1201.6,286.7,9.717,0.043,180.0,north4east,veh_7,45.299
26.6,veh_26,car,S2N_A2,S2N_A2_0,79.77,601.6,320.23,8.014,-0.053,180.0,north2west,veh_21,8.502
26.6,veh_27,car,A5_A4,A5_A4_1,134.88,1365.12,195.5,12.294,-0.277,270.0,west_main,veh_22,37.625
26.6,veh_28,car,A5_A4,A5_A4_0,131.91,1368.09,192.5,13.024,-0.107,270.0,west_main,veh_11,120.505
26.6,veh_29,truck,S2S_A2,S2S_A2_0,94.0,598.4,94.0,9.53,-0.225,0.0,south2east,veh_5,109.597
26.6,veh_3,car,A4_A5,A4_A5_0,37.56,1244.76,207.5,11.051,1.439,90.0,north4east,,
